Page,,Amount,Taxes,Cost Total,,,Value,Cost,Paid,Remaining,Pending,Payment
55,Amount,Taxes Cost Tots!,,,Value,Cost wTax,Paid,Remaining,Payment,,,
55,"1,131. Ring - Wedding Bands 4.00 EA $592.00",927.90 $619.,14 y/ Ave. Ay,$0.0,$619.90,,$0.00,$0.00,$0.00,,,
55,Desc. - Ring - Gold,,,,,,,,,,,
55,"1,32. Ring - Pear! 1.00 EA $19.00",$29.17 $648.17,Oy,$0.00,$648.17,,,$0.00,$0.00,,,
55,Photo provided,,,,,,,,,,,
55,"1,133. Jewelry set - Necklace, bracelet & $109.99",$5.18,Lyf Avg. Dy,90.0,,,$0.0,$0.00,$0.00,,,
55,earring,,,,,,,,,,,
55,"1,134. Jewelry set- Necklace & earring EA $602.70",98.40 $631.10,,=.,$631.10,,$0.00,$0.00,80.00,,,
55,"1,135. Watch - Wrist 3.00 EA $1,206.99",$56.87,= 20y,$631.04,$631.92,,$0.00,$631.94,80.00,,,
55,Watch,,,,,,,,,,,
55,Photo provided,,,,,,,,,,,
55,Orig. Desc. Watch - Wrist,,,,,,,,,,,
55,"1,136. BOOKS",,,,NEED,,$0.00,$0.00,$0.00,,,
55,,,,,AGEXOST,,,,,,,
55,Orig. - Books,,,,,,,,,,,
55,Books,,,,,,,,,,,
55,"1,137, Cookbooks 10.00 EA $400.00",$18.85 418.85,lO Avg fly,209.43,$209.42,,$0.00,$209.43,80.00,,,
55,Sheet Music - 9/24/2023,,,,,,,,,,,
55,Orig. Dese. - Cookbooks,,,,,,,,,,,
55,"1,138. Hardback Books 25.00 EA $474.95",497.12,14 yf,248.57,$248.55,,$0.00,$248.57,$0.00,,,
55,Macy's - 9/25/2023,,,,,,,,,,,
55,Orig. Desc. - Elf (Hardback),,,,,,,,,,,
55,"1,139. Magazines 15.00 EA $195.00",$9.19 2204.19,My,$102.10,$102.09,,$0.00,$102.10,$0.00,,,
55,"353 1,140. Bookends, 6.00 EA $539.94",$25.44 $565.38,Avg. /I0y,452.30,$113.08,,$0.00,$452.30,$0.0,,,
55,CAB,,,,,,,,,,,
55,"1,141. Paperback book 50.00 BA 450.00",$21.20 47120,10 yf Avg. /ly,$235.60,$235.60,,$0.00,$235.60,$0.00,,,
55,Orig. Desc. - The Ballad of Songbirds and Snakes (A Hunger Games Nove) (The Hunger,Games),,,,,,,,,,
55,on Amazon.com - 10/10/2023,,,,,,,,,,,
55,"1,142. Textbook - Standard grade $500.00",$23.56 $523.56,32 y/ Below Avg. /5y,,,,$0.00,,0.0,,,
55,Orig. Desc. - Introduction to Clinical Psychology. Bridging Science and Practice,,,,,,,,,,,
55,Arrazon on - 10/10/2023,,,,,,,,,,,
55,"1,143. CAMERA",,,,NEED,,$0.00,$0.00,$0.00,,,
55,The,,,,,,,,,,,
55,* amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,AGECOST,,,,,,,
55,* amount is part of current payment,,,,,,,,,,,
55,© indicates depreciation is non-recoverable,,,,,,,,,,,
55,5154K577J,,,,,,,Page:5?,,,,
56,,,,,RC,,,,,,,
56,,,,Actual,,,,,,,,
56,Deseription Estimate Replacement,Less,Actual Cash,,,Estimated,,,,,,
56,Taxes Cost Total,isti,Valve,Cost wiTax,Paid,,,,,,,
56,Orig. Dese. - Camera,,,,,,,,,,,
56,Camera,,,,,,,,,,,
56,"1,144. Camera - Digital / Point and shoot 1.00 EA $200.00 $9.42 $200.42 14 y/ Above Ave. /20",,$121.46,,$0.00,$87.96,9.00,,,,,
56,y,,,,.,,,,,,,
56,Orig. Desc. - Digital Cameral Cannon,,,,,,,,,,,
56,"1,145. SAMSUNG PRO Plus Full Size 1.00 EA $21.99 Oy",,446],,$0.00,$18.42,0.0,,,,,
56,"256GB SDXC Memory Card, Up to 180",,,,,,,,,,,
56,"MB/s, HD & 4K UHD, UHS-I, C",,,,,,,,,,,
56,Amazon on Amazon.com - 10/10/2023,,,,,,,,,,,
56,"Subtotals $50852.14 $2396.15 $53248,29",$14181.8,$3506.71,$0.00,$0.00,$14181.58,90.00,,,,,
56,Downstairs Studio - Edith -,,,,,,,,,,,
56,Ediths Personal Documents and,,,,,,,,,,,
56,Currency,,,,,,,,,,,
56,"MONEY, COINS, MEDALS, BANK NOTES - items below are subject $200.00 Emi. Values shown may be reduced due to overage.",,,,,,,,,,,
56,"1,146. Cash 1.00 EA $5,700.00 $0.00 $5,700.00 Avg Dy",,"$5,700.00",,$0.00,$0.0,90.0,,,,,
56,"1,147. Coins-Piggy Bank",,NEED AGE,,$0.0,$0.00,$0.00,,,,,
56,"DEEDS, VALUABLE PAPERS - below are subject o.0 $1,500.00 single item and a $1,500.00",,,,,,,,,,,
56,aggregate lit. Values shown may be reduced due to overage.,,,,,,,,,,,
56,"1,149. Divorse Decree",,PENDING INFO,,$0.0,$0.00,9.00,,,,,
56,"1,150. Tax Retum Church Documents",,PENDING INFO,,$0.00,$0.00,$0.00,,,,,
56,Orig. - Tax Retunr Church Documents,,,,,,,,,,,
56,"1,151. Birth Certificate 1.00 EA $20.50 $0.0 $20.50 Ay! Ave. Dy",,20.50,,$0.0,$0.00,90.0,,,,,
56,"1,152. Diploma",,PENDING INFO,,$0.00,$0.00,$90.00,,,,,
56,"1,153. Drivers License 1.00 EA $6.0 $028 28 Avg. Wy",,$6.28,,$0.00,$0.00,$0.0,,,,,
56,"1,154. Passport 1,00 BA $165.00 $1.77 My",,$172.77,$287.95,$0.00,$0.00,$0.00,,,,,
56,"1,155. Social Security Card",,PENDING INFO,,$0.00,$0.00,$0.0,,,,,
56,"1,156. Bank Statements",,PENDING INFO,,$0.00,$0.00,$0.0,,,,,
56,"1,157, Marriage License 1.00 EA $20.50 $0.00 28 yf Avg. Dy",,$20.50,,$0.00,$0.00,$0.00,,,,,
56,"1,158. Divorce Decree 1.00 EA $18.00 $0.00 $18.00 24 Ave. Dy",,$18.00,,$0.00,$0.00,$0.00,,,,,
56,"1,159. Will- (free up to $50.00)",,PENDING INFO,,$0.00,$0.00,$0.00,,,,,
56,Orig. Dese. - Will,,,,,,,,,,,
56,"GIFT CARDS AND GIFT CERTIFICATES - Items below are subject to. $1,500.00 single item and a $1,500.00 aggregate limit. Values shown may be reduced dve to overage.",,,,,,,,,,,
56,“The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
56,* amount is part of current payment,,,,,,,,,,,
56,© indicates depreciation is non-recoverable,,,,,,,,,,,
56,5154K577),,,,,Page:58,,,,,,
